time,latitude,longitude,depth,mag,magType,id,place
2025-02-25T12:50:10.977Z,36.0483,140.3351,98.604,4.5,mb,us6000pvc5,"10 km N of Inashiki, Japan"
2025-02-25T12:28:45.240Z,19.24333333,-68.243,21.86,3.44,md,pr71473613,"75 km NNE of Punta Cana, Dominican Republic"
2025-02-25T11:52:49.305Z,45.4441,16.3788,10,4.2,mb,us6000pvby,"1 km ENE of Mošćenica, Croatia"
2025-02-25T11:51:22.350Z,19.5938,-68.1263,41,3.68,md,pr2025056007,"115 km NNE of Punta Cana, Dominican Republic"
2025-02-25T11:13:38.760Z,19.4573,-68.15,12,3.61,md,pr2025056006,"100 km NNE of Punta Cana, Dominican Republic"
2025-02-25T11:07:03.607Z,62.8474,-150.8125,97.9,3.6,ml,ak0252ksopkj,"39 km N of Petersville, Alaska"
2025-02-25T10:25:00.926Z,-11.213,-74.7413,10,4.6,mb,us6000pvbp,"12 km WNW of Satipo, Peru"
2025-02-25T09:51:11.450Z,19.39833333,-68.22633333,7.72,3.43,md,pr71473558,"92 km NNE of Punta Cana, Dominican Republic"
2025-02-25T08:52:47.690Z,18.7265,-67.4751,9,3.77,md,pr2025056005,"47 km NW of Aguadilla, Puerto Rico"
2025-02-25T07:55:34.780Z,19.1858,-68.2343,9,3.8,md,pr2025056004,"69 km NNE of Punta Cana, Dominican Republic"
2025-02-25T06:22:48.960Z,19.5601,-68.0743,44,3.9,md,pr2025056003,"113 km NNE of Punta Cana, Dominican Republic"
2025-02-25T06:11:51.980Z,19.5591,-68.1163,38,3.8,md,pr2025056001,"112 km NNE of Punta Cana, Dominican Republic"
2025-02-25T06:10:18.700Z,35.3335,-119.555,-0.7,3.25,ml,ci40193754,"11 km SW of Buttonwillow, CA"
2025-02-25T06:07:28.960Z,19.6045,-68.0923,79,3.91,md,pr2025056000,"117 km NNE of Punta Cana, Dominican Republic"
2025-02-25T05:48:55.100Z,19.4565,-68.0846,46,5.85,ml,pr2025056002,"102 km NNE of Punta Cana, Dominican Republic"
2025-02-25T05:37:28.168Z,50.4559,-130.0816,10,5.3,mww,us6000pv9t,"212 km W of Port McNeill, Canada"
2025-02-25T04:25:12.237Z,-3.9198,143.0688,35,4.7,mb,us6000pv9n,"43 km NE of Ambunti, Papua New Guinea"
2025-02-25T03:08:00.418Z,-6.4138,102.3188,10,4.8,mb,us6000pv99,"283 km SSW of Pagar Alam, Indonesia"
2025-02-25T01:49:35.575Z,-32.7588,-178.2075,10,4.7,mb,us6000pv8x,south of the Kermadec Islands
2025-02-25T00:40:20.745Z,19.2918,88.4507,10,5.3,mb,us6000pv8n,"223 km ESE of Parādīp Garh, India"
2025-02-24T21:45:59.780Z,35.8199,27.5907,10,4.3,mb,us6000pv7z,"48 km NE of Karpathos, Greece"
2025-02-24T21:03:12.367Z,-31.2965,-68.216,109.014,4.1,mb,us6000pv7n,"30 km ENE of San Martín, Argentina"
2025-02-24T20:32:09.793Z,-14.9879,-177.38,372.16,4.6,mb,us6000pv7g,"108 km SE of Alo, Wallis and Futuna"
2025-02-24T20:08:37.924Z,17.5687,-82.7451,10,5.4,mww,us6000pv78,"239 km SW of George Town, Cayman Islands"
2025-02-24T19:19:12.615Z,-22.0855,-179.5386,602.909,4.6,mb,us6000pv6y,south of the Fiji Islands
2025-02-24T18:54:28.366Z,51.4811,179.3384,64.421,3.5,ml,us6000pv8d,"281 km W of Adak, Alaska"
2025-02-24T17:05:49.532Z,8.7912,127.2672,10,4.4,mb,us6000pv5b,"105 km E of Aras-asan, Philippines"
2025-02-24T16:30:41.896Z,42.3256,141.0766,110.026,4.6,mb,us6000pv53,"7 km E of Muroran, Japan"
2025-02-24T16:26:38.440Z,18.3355,-68.78116667,106.64,3.43,md,pr71473438,"15 km SW of San Rafael del Yuma, Dominican Republic"
2025-02-24T15:48:26.711Z,-45.6522,-77.4654,10,4.2,mb,us7000pftz,"Off the coast of Aisen, Chile"
2025-02-24T14:46:57.999Z,-23.5319,-179.7657,547.343,4.7,mb,us7000pfta,south of the Fiji Islands
2025-02-24T14:23:59.210Z,19.3246,-68.6135,63,3.53,md,pr2025055001,"59 km NE of Miches, Dominican Republic"
2025-02-24T12:26:00.966Z,-45.6245,-77.399,10,4.9,mb,us7000pfsi,"Off the coast of Aisen, Chile"
2025-02-24T11:33:07.668Z,36.6646,25.6514,10,4.4,mb,us7000pfs8,"28 km SW of Amorgós, Greece"
2025-02-24T09:23:22.282Z,46.1337,154.1404,10,4.3,mb,us7000pfrr,east of the Kuril Islands
2025-02-24T07:46:53.859Z,-11.3633,118.3836,10,4.4,mb,us7000pfrf,"233 km SSW of Tambolaka, Indonesia"
2025-02-24T07:31:21.210Z,19.663,-156.1553333,14.36,3.3,ml,hv74622247,"16 km W of Kailua-Kona, Hawaii"
2025-02-24T01:14:50.076Z,-29.3423,-111.578,10,5.2,mb,us7000pfqd,Easter Island region
2025-02-24T00:52:18.276Z,9.5527,40.2783,10,4.5,mb,us7000pfq1,"57 km SE of Abomsa, Ethiopia"
2025-02-24T00:30:05.445Z,17.9406,-83.1922,10,4.9,mww,us7000pfpx,"242 km SW of George Town, Cayman Islands"
2025-02-24T00:15:10.320Z,19.934,-65.4856,28,3.96,md,pr2025055000,"170 km NNE of Suárez, Puerto Rico"
2025-02-24T00:12:05.874Z,9.493,40.0816,10,4.3,mb,us7000pfss,"52 km SE of Debre Sīna, Ethiopia"
2025-02-23T23:44:50.743Z,9.4043,40.5336,10,5.3,mww,us7000pfpk,"50 km NW of Āsbe Teferī, Ethiopia"
2025-02-23T23:18:43.900Z,19.04533333,-65.50016667,34.15,3.31,md,pr71473388,"77 km NNE of Vieques, Puerto Rico"
2025-02-23T23:07:33.762Z,-24.0689,-68.9629,110.982,4.3,mb,us7000pfpf,"149 km SSW of San Pedro de Atacama, Chile"
2025-02-23T22:50:10.295Z,-6.4666,154.3552,10,5.2,mb,us7000pfpb,"126 km W of Panguna, Papua New Guinea"
2025-02-23T22:07:07.254Z,36.9384,136.3442,10,4.4,mb,us7000pfp4,"39 km W of Hakui, Japan"
2025-02-23T20:25:39.363Z,22.0042,94.408,93.211,4.3,mb,us7000pfnn,"76 km W of Monywa, Myanmar"
2025-02-23T19:21:17.215Z,-9.417,120.2789,46.509,4.9,mb,us7000pfn2,"26 km N of Waingapu, Indonesia"
2025-02-23T19:09:00.040Z,36.9857,136.3683,10,4.8,mww,us7000pfmy,"38 km WNW of Hakui, Japan"
2025-02-23T19:07:52.736Z,34.7511,140.2946,86.2,4.7,mb,us7000pfmq,"40 km SE of Wada, Japan"
2025-02-23T18:16:18.223Z,-11.2833,166.2672,36,6,mww,us7000pfmk,"80 km SE of Lata, Solomon Islands"
2025-02-23T16:49:07.230Z,18.9606,-67.7735,70,3.65,md,pr2025054000,"78 km ENE of Punta Cana, Dominican Republic"
2025-02-23T16:40:35.495Z,26.7557,126.7322,111.303,4.4,mb,us7000pfmc,"107 km W of Ie, Japan"
2025-02-23T16:06:11.193Z,28.831,142.4761,10,4.4,mb,us7000pfm6,"Bonin Islands, Japan region"
2025-02-23T13:54:27.485Z,-3.8959,143.2635,10,4.9,mb,us7000pflw,"56 km SW of Wewak, Papua New Guinea"
2025-02-23T12:18:07.352Z,10.4972,-86.1727,35,4.7,mb,us7000pflk,"42 km WNW of Tamarindo, Costa Rica"
2025-02-23T11:41:54.951Z,36.4862,70.5813,192.329,4.2,mb,us7000pflg,"47 km SSW of Jurm, Afghanistan"
2025-02-23T11:24:08.029Z,60.6774,-149.7089,37.2,3,ml,ak0252hhpjsx,"21 km NNE of Cooper Landing, Alaska"
2025-02-23T07:25:17.226Z,-1.1864,-77.5659,10,4.8,mwr,us7000pfks,"34 km SE of Tena, Ecuador"
2025-02-23T07:15:46.332Z,63.3251,-151.6484,9.5,3.3,ml,ak0252hfa37n,"24 km S of Denali National Park, Alaska"
2025-02-23T06:36:23.821Z,-25.3835,179.6188,514.017,4.6,mb,us7000pfkj,south of the Fiji Islands
2025-02-23T05:16:22.679Z,-6.4394,102.0593,10,5,mb,us7000pfk1,"292 km S of Bengkulu, Indonesia"
2025-02-23T04:44:27.577Z,-22.8213,-68.5963,108.804,4.1,mb,us7000pfjv,"41 km WNW of San Pedro de Atacama, Chile"
2025-02-23T04:27:13.306Z,-6.5403,102.3176,10,5.1,mb,us7000pfjr,"296 km SSW of Pagar Alam, Indonesia"
2025-02-23T04:17:39.759Z,-7.3652,155.9293,68.437,5.4,mb,us7000pfjq,"125 km SSE of Panguna, Papua New Guinea"
2025-02-23T04:08:06.119Z,37.9731,141.8471,62.635,4.6,mb,us7000pfjm,"63 km SSE of Onagawa Chō, Japan"
2025-02-23T01:46:32.954Z,-7.4531,155.6842,118.962,4.9,mb,us7000pfjd,"127 km S of Panguna, Papua New Guinea"
2025-02-23T01:31:54.765Z,-7.4843,155.8628,59.307,5.6,mww,us7000pfjc,"127 km WNW of Gizo, Solomon Islands"
2025-02-23T01:24:23.921Z,-6.9413,147.3507,61.379,4.5,mb,us7000pfj8,"46 km ESE of Lae, Papua New Guinea"
2025-02-23T00:18:02.942Z,0.5739,121.2612,85.013,4,mb,us7000pfiz,"200 km W of Gorontalo, Indonesia"
2025-02-22T23:44:51.908Z,-5.5692,103.0006,10,4.7,mb,us7000pfiu,"172 km S of Pagar Alam, Indonesia"
2025-02-22T22:49:31.736Z,-23.882,-176.0408,10,5.3,mb,us7000pfir,south of the Fiji Islands
2025-02-22T22:46:12.210Z,34.0803333,-116.7825,10.04,3.3,ml,ci40191930,"18 km N of Cabazon, CA"
2025-02-22T22:21:00.801Z,-7.4608,155.9842,45.17,5.3,mww,us7000pfii,"118 km NW of Gizo, Solomon Islands"
2025-02-22T22:20:24.581Z,-45.6656,-76.7251,10,5.4,mww,us7000pfih,"Off the coast of Aisen, Chile"
2025-02-22T21:04:46.312Z,64.6504,-17.93,10,5.1,mww,us7000pfi9,"115 km S of Akureyri, Iceland"
2025-02-22T19:31:58.259Z,-5.4408,147.1513,212.002,4.6,mb,us7000pfhm,"142 km N of Lae, Papua New Guinea"
2025-02-22T18:44:47.461Z,-23.6921,178.9251,559.616,4.6,mb,us7000pfhb,south of the Fiji Islands
2025-02-22T18:30:59.809Z,11.473,125.7327,26.764,4.6,mb,us7000pfh9,"20 km NE of Hernani, Philippines"
2025-02-22T14:16:16.785Z,-6.9748,147.3698,61.524,4.6,mb,us7000pfgg,"49 km SE of Lae, Papua New Guinea"
2025-02-22T13:07:35.362Z,41.082,143.16,41.341,4.6,mb,us7000pfg9,"117 km S of Honchō, Japan"
2025-02-22T12:58:01.917Z,-7.9482,118.727,217.486,4.4,mb,us7000pfg7,"56 km N of Bima, Indonesia"
2025-02-22T12:44:01.616Z,-19.9194,-175.7407,239.263,5,mb,us7000pfg3,"145 km W of Pangai, Tonga"
2025-02-22T11:45:29.310Z,47.276,-122.1416667,25.36,3.41,ml,uw62076946,"6 km SSE of Lea Hill, Washington"
2025-02-22T11:29:12.600Z,18.2545,-68.1155,110.08,3.44,md,pr71473308,"47 km SE of Punta Cana, Dominican Republic"
2025-02-22T10:48:26.981Z,-18.3922,-176.487,308.693,4.4,mb,us7000pffk,"265 km W of Neiafu, Tonga"
2025-02-22T10:44:40.079Z,-5.8546,127.8832,379.241,4.6,mb,us7000pffg,"241 km S of Ambon, Indonesia"
2025-02-22T10:33:29.966Z,21.4823,93.708,54.593,5.2,mb,us7000pffe,"129 km S of Hakha, Myanmar"
2025-02-22T10:31:25.270Z,36.69533333,-121.3253333,4.7,3.88,mw,nc75137161,"11 km SSW of Tres Pinos, CA"
2025-02-22T09:25:26.980Z,36.69416667,-121.3303333,4.65,3.01,ml,nc75137131,"11 km SSW of Tres Pinos, CA"
2025-02-22T08:58:42.326Z,60.1184,-150.5762,24.9,3.3,ml,ak0252fsldr0,"35 km NE of Fox River, Alaska"
2025-02-22T07:25:18.810Z,25.2002,126.2024,45.939,4.5,mb,us7000pfez,"100 km ENE of Miyakojima, Japan"
2025-02-22T07:16:54.424Z,-20.7285,-178.0663,508.477,4.4,mb,us7000pfey,"291 km W of Houma, Tonga"
2025-02-22T06:40:11.480Z,36.698,-121.3285,3.96,3.21,ml,nc75137061,"10 km SSW of Tres Pinos, CA"
2025-02-22T06:10:21.544Z,68.5058,-165.4253,40.3,3,ml,ak0252fr46mi,"56 km ENE of Point Hope, Alaska"
2025-02-22T05:21:37.220Z,36.70033333,-121.3315,3.94,3.13,ml,nc75137021,"10 km SSW of Tres Pinos, CA"
2025-02-22T05:16:52.159Z,37.3882,72.1656,204.444,4.3,mb,us7000pfeg,"50 km NNW of Khandūd, Afghanistan"
2025-02-22T02:39:06.330Z,19.1401,-67.0168,9,3.45,md,pr2025053000,"70 km N of Isabela, Puerto Rico"
2025-02-22T01:06:50.496Z,-3.9516,-80.8121,35.371,4.4,mb,us7000pfdh,"16 km NNW of Papayal, Peru"
2025-02-21T23:32:20.529Z,15.6422,-94.3535,73.816,4.6,mb,us7000pfcg,"61 km SSW of La Gloria, Mexico"
2025-02-21T22:50:03.744Z,36.3528,71.3192,126.348,4.5,mb,us7000pfc9,"41 km SSW of Ashkāsham, Afghanistan"
2025-02-21T22:36:43.652Z,10.4988,-86.0615,36.794,4.4,mb,us7000pfcj,"32 km NW of Tamarindo, Costa Rica"
2025-02-21T21:26:33.731Z,49.6307,-123.5338,10,4.8,mww,us7000pfbs,"23 km NE of Sechelt, Canada"
2025-02-21T20:47:18.870Z,-8.035,124.451,191.392,4.4,mb,us7000pfbi,"104 km NW of Maubara, Timor Leste"
2025-02-21T18:57:15.672Z,-26.9081,-176.3229,10,5,mb,us7000pfb3,south of the Fiji Islands
2025-02-21T17:02:28.450Z,17.82933333,-67.96066667,67.16,3.41,md,pr71473233,"83 km W of Pole Ojea, Puerto Rico"
2025-02-21T15:55:12.310Z,31.636,-114.501,15,3.02,ml,ci40190570,"78 km SE of Estacion Coahuila, B.C., MX"
2025-02-21T13:01:46.591Z,37.5226,141.4813,52.579,4.8,mww,us7000pf81,"42 km E of Namie, Japan"
2025-02-21T12:43:58.930Z,19.0793,-66.4563,35,3.73,md,pr2025052001,"68 km N of Tierras Nuevas Poniente, Puerto Rico"
2025-02-21T12:27:38.223Z,39.2709,41.6911,10,4.2,mwr,us7000pf7u,"9 km S of Hınıs, Turkey"
2025-02-21T11:36:29.450Z,31.6243333,-114.4836667,14.98,3.61,ml,ci40190434,"80 km SE of Estacion Coahuila, B.C., MX"
2025-02-21T10:30:26.355Z,-1.4708,-103.1198,10,4.6,mb,us7000pf7e,central East Pacific Rise
2025-02-21T10:29:57.650Z,31.6205,-114.4846667,14.98,3.06,ml,ci40190426,"80 km SE of Estacion Coahuila, B.C., MX"
2025-02-21T10:11:47.799Z,28.5633,87.5409,10,4.9,mb,us7000pf75,"98 km NE of Lobuche, Nepal"
2025-02-21T09:45:44.900Z,31.615,-114.4806667,14.98,3.6,ml,ci40190394,"81 km SE of Estacion Coahuila, B.C., MX"
2025-02-21T07:26:51.910Z,19.4445,-65.74066667,37.94,3.39,md,pr71473193,"112 km N of Suárez, Puerto Rico"
2025-02-21T07:20:56.159Z,-19.5036,168.9379,43.738,5.1,mww,us7000pf62,"36 km W of Isangel, Vanuatu"
2025-02-21T07:07:09.377Z,51.531,178.1202,56.229,4.8,mb,us7000pf61,"Rat Islands, Aleutian Islands, Alaska"
2025-02-21T05:33:44.215Z,21.703,120.4153,10,4.7,mb,us7000pf5s,"47 km SW of Hengchun, Taiwan"
2025-02-21T04:53:36.241Z,-5.3787,146.9991,211.266,4.3,mb,us6000pw3f,"135 km E of Madang, Papua New Guinea"
2025-02-21T04:51:37.421Z,39.0495,-28.5364,10,4.4,mb,us6000pw3g,"46 km W of Santa Cruz da Graciosa, Portugal"
2025-02-21T04:41:30.685Z,39.8704,141.4957,72.188,4.5,mb,us7000pf5k,"19 km SSE of Kuzumaki, Japan"
2025-02-21T04:26:08.774Z,52.414,-174.1741,5,3.1,ml,us7000pf5t,"24 km N of Atka, Alaska"
2025-02-21T03:59:42.920Z,51.8383,158.1334,116.249,4.1,mb,us6000pw3b,"119 km ENE of Ozernovskiy, Russia"
2025-02-21T03:45:04.694Z,-25.2195,179.8706,515.085,4.3,mb,us6000pw3i,south of the Fiji Islands
2025-02-21T02:54:18.180Z,19.3723,-68.3471,47,3.77,md,pr2025052000,"85 km ENE of Miches, Dominican Republic"
2025-02-21T01:20:09.730Z,-0.6041,133.8709,10,4.5,mb,us7000pf4z,"35 km NW of Manokwari, Indonesia"
2025-02-21T00:56:39.506Z,24.16,142.4385,141.646,4.3,mb,us7000pf4t,"Volcano Islands, Japan region"
2025-02-21T00:40:14.265Z,-4.1121,129.2477,144.651,4.1,mb,us7000pf4p,"92 km SSE of Amahai, Indonesia"
2025-02-20T23:37:14.808Z,-23.2124,178.9793,570.668,4.6,mb,us7000pf4j,south of the Fiji Islands
2025-02-20T22:39:33.442Z,-32.3435,-179.8595,263.08,4.4,mb,us7000pf48,south of the Kermadec Islands
2025-02-20T22:21:46.518Z,34.5989,72.4423,10,4.4,mb,us7000pf43,"21 km SSE of Mingora, Pakistan"
2025-02-20T20:39:40.168Z,-21.2856,-178.6986,552.906,4.5,mb,us7000pf3d,Fiji region
2025-02-20T20:01:03.500Z,19.13116667,-66.3835,23.89,3.14,md,pr71473128,"73 km N of Brenas, Puerto Rico"
2025-02-20T19:43:19.020Z,-20.3648,68.1706,10,4.9,mb,us7000pf2m,Mid-Indian Ridge
2025-02-20T19:41:40.554Z,-20.48,68.2954,10,4.3,mb,us6000pw2m,Mid-Indian Ridge
2025-02-20T19:16:58.969Z,-3.2414,145.9104,10,4.9,mb,us7000pf2i,"201 km SW of Lorengau, Papua New Guinea"
2025-02-20T19:15:29.552Z,53.548,-160.0366,10,3.3,ml,us6000pw2u,"201 km S of Sand Point, Alaska"
2025-02-20T19:06:58.122Z,-22.2449,170.3296,10,4.6,mb,us6000pw2l,"264 km ESE of Tadine, New Caledonia"
2025-02-20T18:35:37.428Z,-20.3368,68.1342,10,4.4,mb,us6000pw2k,Mid-Indian Ridge
2025-02-20T17:52:42.641Z,36.7825,21.4,34.739,4.3,mwr,us7000pf23,"27 km W of Methóni, Greece"
2025-02-20T17:51:05.810Z,18.2308,-67.8871,119,3.82,md,pr2025051000,"67 km SE of Punta Cana, Dominican Republic"
2025-02-20T17:30:39.399Z,-15.6423,167.7046,124.919,4.6,mb,us6000pw2s,"57 km NE of Norsup, Vanuatu"
2025-02-20T17:24:50.535Z,-22.4702,179.3124,574.818,4.8,mb,us7000pf1x,south of the Fiji Islands
2025-02-20T17:22:40.385Z,52.6163,-162.9583,10,3.4,ml,us7000pf1w,"250 km S of False Pass, Alaska"
2025-02-20T17:21:51.316Z,38.7742,-119.6129,8.8,3,ml,nn00893750,"10 km SSE of Carter Springs, Nevada"
2025-02-20T16:48:14.275Z,53.5535,-160.0824,10,3.9,mb,us7000peyt,"200 km S of Sand Point, Alaska"
2025-02-20T15:42:52.661Z,49.9841,155.3417,131.969,4.5,mb,us7000peyj,"95 km SW of Severo-Kuril’sk, Russia"
2025-02-20T15:41:05.412Z,54.3779,-118.4885,10,4.7,mb,us7000peye,"69 km NE of Grande Cache, Canada"
2025-02-20T14:48:12.880Z,41.56266667,-109.863,-2.79,3.25,ml,uu80102416,"2 km N of Little America, Wyoming"
2025-02-20T14:36:22.900Z,-12.8097,166.9358,196.919,4.6,mb,us6000pw2d,"135 km NNW of Sola, Vanuatu"
2025-02-20T13:13:46.660Z,35.4914,138.907,33.022,4.5,mb,us7000pexw,"5 km NE of Oshino, Japan"
2025-02-20T13:12:56.143Z,28.9767,-43.2315,10,4.6,mb,us6000pw2j,northern Mid-Atlantic Ridge
2025-02-20T12:39:17.556Z,-56.7182,-26.4034,94.224,5.2,mb,us7000pexs,South Sandwich Islands region
2025-02-20T11:52:37.604Z,38.492,-118.4834,7.8,3.2,ml,nn00893734,"12 km ESE of Hawthorne, Nevada"
2025-02-20T11:51:51.258Z,-3.3912,130.8063,52.053,4.9,mb,us7000pexm,"173 km WSW of Fakfak, Indonesia"
2025-02-20T11:30:53.613Z,-42.948,-82.6629,10,5.4,mww,us7000pexi,West Chile Rise
2025-02-20T10:31:20.208Z,-15.4151,-173.8496,103.467,5.6,mww,us7000pexc,"59 km N of Hihifo, Tonga"
2025-02-20T10:03:58.890Z,0.3967,121.9649,148.828,4.9,mb,us7000pex6,"123 km W of Gorontalo, Indonesia"
2025-02-20T09:46:00.430Z,18.57333333,-66.67016667,22.17,3.04,md,pr71473068,"12 km NNE of Arecibo, Puerto Rico"
2025-02-20T08:16:50.747Z,-20.6608,170.1156,10,4.6,mb,us7000pewt,"151 km SE of Isangel, Vanuatu"
2025-02-20T07:48:52.650Z,-3.5232,131.1193,10,4.5,mb,us7000pewq,"146 km WSW of Fakfak, Indonesia"
2025-02-20T06:22:04.408Z,-19.7037,-69.3127,116.042,4.8,mww,us7000pewh,"44 km SSE of Camiña, Chile"
2025-02-20T06:02:59.077Z,25.8168,90.6971,10,4.2,mb,us7000pewd,"40 km S of Goālpāra, India"
2025-02-20T04:36:49.933Z,-33.4049,-178.9117,52.813,5,mb,us7000pew5,south of the Kermadec Islands
2025-02-20T04:05:30.286Z,65.417,-148.235,10.4,3.1,ml,ak0252cetkis,"18 km SE of Livengood, Alaska"
2025-02-20T03:21:30.695Z,-20.4402,68.2771,10,5,mb,us7000pevy,Mid-Indian Ridge
2025-02-20T03:19:41.432Z,4.9933,94.7501,70.163,5.3,mb,us7000pevu,"88 km SW of Banda Aceh, Indonesia"
2025-02-20T00:56:50.978Z,37.1404,136.1208,305.552,4.8,mb,us7000pev7,"65 km WNW of Hakui, Japan"
2025-02-19T23:25:57.220Z,38.8611,142.4166,67.764,4.3,mb,us7000peuz,"65 km ESE of Ōfunato, Japan"
2025-02-19T20:11:57.291Z,58.166,-156.322,8.5,3,ml,ak0252b0ui5s,"61 km SSE of King Salmon, Alaska"
2025-02-19T19:49:50.270Z,19.03616667,-155.43,35.82,3.06,ml,hv74619337,"16 km ESE of Naalehu, Hawaii"
2025-02-19T19:42:50.989Z,-7.6672,105.7407,35,4.4,mb,us6000pvv2,"116 km SW of Pelabuhanratu, Indonesia"
2025-02-19T18:57:43.168Z,-30.0251,-71.4075,42.84,4.2,mb,us7000perw,"10 km SW of Coquimbo, Chile"
2025-02-19T18:15:57.666Z,3.7705,127.9162,147.624,4.4,mb,us7000perp,"226 km N of Tobelo, Indonesia"
2025-02-19T17:15:29.427Z,-4.1356,152.9186,70,4.7,mb,us7000perj,"75 km ENE of Kokopo, Papua New Guinea"
2025-02-19T16:06:06.091Z,-52.4694,-72.3686,10,4.4,mb,us7000perb,"82 km S of Puerto Natales, Chile"
2025-02-19T14:30:18.830Z,19.45083333,-67.81566667,30.36,3.27,md,pr71473033,"114 km NNE of Punta Cana, Dominican Republic"
2025-02-19T14:26:26.501Z,69.5173,-144.6077,7,3.2,ml,ak0252axd1wu,"78 km SSW of Kaktovik, Alaska"
2025-02-19T14:21:27.740Z,18.8375,-67.3281,8,3.39,md,pr2025050000,"45 km NNW of San Antonio, Puerto Rico"
2025-02-19T14:16:36.231Z,64.6755,-149.6348,30.1,3.6,ml,ak0252axaxek,"25 km WNW of Four Mile Road, Alaska"
2025-02-19T14:13:29.260Z,41.3777,142.3024,75.257,4.3,mb,us7000peqt,"91 km E of Mutsu, Japan"
2025-02-19T13:50:10.907Z,-21.876,-176.4864,251.037,4.6,mb,us7000peqm,"145 km WSW of Houma, Tonga"
2025-02-19T12:54:06.329Z,4.4695,123.1966,528.483,4.1,mb,us7000peqi,"221 km SSW of Palimbang, Philippines"
2025-02-19T10:36:24.412Z,31.53,130.6168,138.345,4.2,mb,us7000peq9,"7 km ESE of Kagoshima, Japan"
2025-02-19T10:31:45.310Z,-7.3199,129.3042,130.758,4.3,mb,us7000peq8,"286 km ENE of Lospalos, Timor Leste"
2025-02-19T10:13:45.185Z,69.6801,-144.21,14.2,3,ml,ak0252auwki5,"55 km SSW of Kaktovik, Alaska"
2025-02-19T10:05:54.217Z,-6.7325,128.4201,271.954,4.8,mb,us7000pepy,"252 km NE of Lospalos, Timor Leste"
2025-02-19T09:41:08.995Z,36.5665,25.6337,10,4.3,mb,us7000pepv,"24 km NE of Firá, Greece"
2025-02-19T09:25:03.918Z,34.3127,-111.0201,11.046,3,ml,us7000peps,"0 km SW of Christopher Creek, Arizona"
2025-02-19T07:09:49.968Z,55.8,-159.41,74.6,4.7,ml,ak0252at3f6f,"12 km SSE of Ivanof Bay, Alaska"
2025-02-19T06:46:16.395Z,-19.3244,-70.1834,55.362,4.6,mb,us7000pep7,"18 km S of Cuya, Chile"
2025-02-19T05:40:18.411Z,-26.2162,-70.9922,29.153,4.4,mb,us7000penw,"96 km WNW of Diego de Almagro, Chile"
2025-02-19T04:38:05.461Z,-3.3649,131.0643,10,5.1,mww,us7000penq,"145 km WSW of Fakfak, Indonesia"
2025-02-19T04:13:15.019Z,36.6837,25.5996,8.693,4,mb,us7000penp,"28 km E of Íos, Greece"
2025-02-19T04:10:00.080Z,19.03483333,-155.432,36.33,3.53,ml,hv74618967,"15 km ESE of Naalehu, Hawaii"
2025-02-19T02:49:44.172Z,-9.0615,152.799,10,5.6,mww,us7000penh,"290 km NE of Samarai, Papua New Guinea"
2025-02-19T00:03:34.109Z,-19.4916,-176.7598,345.156,4.3,mb,us7000pemr,"240 km NW of Houma, Tonga"
2025-02-19T00:01:03.154Z,-3.2404,131.0371,10,4.3,mb,us7000pemp,"144 km WSW of Fakfak, Indonesia"
2025-02-18T23:39:10.679Z,-3.3644,131.042,13,5.7,mww,us7000pemi,"147 km WSW of Fakfak, Indonesia"
2025-02-18T23:34:33.861Z,-8.7123,122.7692,176.488,4.3,mb,us7000pemg,"62 km E of Maumere, Indonesia"
2025-02-18T20:40:41.101Z,10.2469,-85.6806,32.248,4.3,mb,us7000pel7,"10 km W of Santa Cruz, Costa Rica"
2025-02-18T19:49:19.657Z,-24.2802,-67.1293,196.298,4.2,mb,us7000pekv,"82 km W of San Antonio de los Cobres, Argentina"
2025-02-18T19:46:26.109Z,0.5517,122.3749,116.619,4.4,mb,us7000pekt,"76 km W of Gorontalo, Indonesia"
2025-02-18T19:36:08.403Z,40.5481,141.2172,91.295,4.2,mb,us7000pekr,"8 km S of Towada, Japan"
2025-02-18T19:29:32.909Z,-11.9362,112.3134,10,4.3,mb,us7000pekn,"south of Java, Indonesia"
2025-02-18T18:51:53.596Z,-6.0373,130.8137,119.558,4.9,mww,us7000pekj,"219 km WSW of Tual, Indonesia"
2025-02-18T18:18:17.985Z,-20.4086,-177.9263,536.712,4.1,mb,us6000pvn5,"285 km WNW of Houma, Tonga"
2025-02-18T18:02:20.630Z,19.72533333,-65.399,20.19,3.36,md,pr71472983,"151 km NNE of Vieques, Puerto Rico"
2025-02-18T17:54:07.030Z,47.175333333333334,-121.4936667,8.71,3.04,ml,uw62076406,"12 km E of Greenwater, Washington"
2025-02-18T17:18:48.125Z,-26.2539,-70.9832,31,5.7,mww,us7000peiq,"94 km W of Diego de Almagro, Chile"
2025-02-18T17:00:49.043Z,-11.3467,-74.8175,103.39,5,mb,us7000pein,"9 km NW of Mariposa, Peru"
2025-02-18T16:54:32.238Z,37.9274,21.0207,4.28,4.7,mww,us7000peij,"10 km W of Kyllíni, Greece"
2025-02-18T13:36:08.651Z,65.2357,-168.3557,10,3,ml,us7000pehq,"43 km SSW of Wales, Alaska"
2025-02-18T12:56:43.370Z,31.6008333,-115.973,6.16,3.03,ml,ci40188098,"58 km ESE of Maneadero, B.C., MX"
2025-02-18T12:40:59.927Z,39.1654,17.0979,33.301,4.2,mb,us7000pehc,"8 km ESE of Rocca di Neto, Italy"
